year,season,evaluation,method,vegetation_formation,station_id,species,density_ind_ha
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 07,89.01
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 08,285.392
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 01,18.191
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 02,136.502
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 03,38.478
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 04,25.484
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 05,123.985
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 06,42.253
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 07,31.144
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 08,38.114
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 01,26.426
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 02,23.534
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 03,37.114
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 04,19.428
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 05,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 06,20.83
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 07,49.84
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 08,28.83
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 01,11.771
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 02,19.328
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 03,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,37.492
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,24.341
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,36.721
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,32.997
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,35.727
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,48.794
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,46.054
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,130.281
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 06,20.177
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 07,21.249
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 08,71.04
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 01,16.651
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 02,13.774
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 03,65.174
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 04,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 05,55.409
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 06,22.002
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 07,19.398
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 08,70.184
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 01,27.673
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 02,21.045
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 03,11.448
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 04,24.966
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 05,45.897
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 06,71.161
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,0
2020,Wet season,2020,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,30.38
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,57.62
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,33.273
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,24.875
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,11.071
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,79.879
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,26.411
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,75.445
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,88.569
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,267.99
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,28.047
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,26.365
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,78.759
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,76.141
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,104.934
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,47.243
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,65.515
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,21.548
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,61.618
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,78.905
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,68.53
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,121.813
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,95.387
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,90.534
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,90.631
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,53.315
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,53.025
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,43.522
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,87.797
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,25.397
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,71.804
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,62.041
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,20.865
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,82.886
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,53.814
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,68.379
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,19.558
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,119.536
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,51.091
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,46.824
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,128.701
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,62.13
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,32.799
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,12.619
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,61.289
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,38.05
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,31.396
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,62.869
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,26.709
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 02,22.162
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 03,19.557
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 04,73.177
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 05,33.965
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 06,31.136
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 07,29.479
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 08,0
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 01,29.162
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 02,40.072
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 03,21.636
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 04,163.075
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 05,20.649
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 06,96.558
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 07,63.173
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 08,154.374
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 01,20.827
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 02,28.785
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 03,35.65
2020,Dry season,2020.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,19.607
